"customer_id";"first_name";"last_name";"gender";"DOB";"job_title";"job_industry_category";"wealth_segment";"deceased_indicator";"owns_car";"address";"postcode";"state";"country";"property_valuation"
"483";"Bertrand";"Penkethman";"Male";"1973-05-02";"Sales Representative";"Retail";"Affluent Customer";"N";"No";"9 Westridge Road";"3178";"Victoria";"Australia";"9"
"484";"Mason";"Kohrsen";"Male";"1974-04-24";"Programmer IV";"Manufacturing";"Mass Customer";"N";"No";"4671 Buell Trail";"3564";"Victoria";"Australia";"2"
"485";"Ulrika";"Steagall";"Female";"1974-11-08";"Statistician III";"Manufacturing";"High Net Worth";"N";"No";"3743 Melody Avenue";"3550";"Victoria";"Australia";"4"
"486";"Prudi";"Edon";"Female";"1955-12-30";"Technical Writer";"Manufacturing";"Affluent Customer";"N";"Yes";"8670 Pine View Street";"3070";"Victoria";"Australia";"11"
"487";"Elayne";"Braiden";"Female";"1979-09-19";"Food Chemist";"Health";"Mass Customer";"N";"No";"31 Twin Pines Trail";"3775";"Victoria";"Australia";"10"
"488";"Domini";"Ghelerdini";"Female";"1980-07-11";"Help Desk Operator";"Property";"Mass Customer";"N";"Yes";"11731 3rd Hill";"3004";"Victoria";"Australia";"9"
"489";"Tresa";"Reeks";"Female";"1971-05-31";"Senior Editor";"Retail";"Mass Customer";"N";"Yes";"411 Lien Place";"4226";"QLD";"Australia";"10"
"490";"Lida";"Boynton";"Female";"1992-06-15";"Environmental Tech";"Argiculture";"Mass Customer";"N";"No";"431 Ilene Center";"2026";"NSW";"Australia";"10"
"491";"Andrea";"Funcheon";"Male";"1976-02-20";"Speech Pathologist";"Property";"Affluent Customer";"N";"Yes";"4 Pond Parkway";"3185";"Victoria";"Australia";"9"
"492";"Pail";"Ashplant";"Male";"1976-04-28";"Environmental Tech";"Financial Services";"Mass Customer";"N";"No";"61293 Delladonna Way";"2015";"NSW";"Australia";"9"
"493";"Tommie";"Banbridge";"Female";"1960-09-13";"Electrical Engineer";"Manufacturing";"Mass Customer";"N";"Yes";"6390 Truax Park";"3012";"Victoria";"Australia";"9"
"494";"Gaby";"";"Male";"1975-06-02";"Design Engineer";"Manufacturing";"Mass Customer";"N";"No";"470 Bunting Center";"2447";"NSW";"Australia";"3"
"495";"Lucius";"Prescott";"Male";"1959-02-21";"VP Accounting";"Financial Services";"Mass Customer";"N";"Yes";"02 Boyd Crossing";"3143";"Victoria";"Australia";"7"
"496";"Korry";"Cosgrove";"Female";"1976-01-28";"Engineer II";"Financial Services";"Affluent Customer";"N";"Yes";"2639 Brown Road";"3910";"Victoria";"Australia";"7"
"497";"Allissa";"Brinklow";"Female";"1974-01-09";"";"Property";"Mass Customer";"N";"Yes";"0897 Little Fleur Way";"3621";"Victoria";"Australia";"8"
"498";"Emmalee";"Sketcher";"Female";"1978-04-30";"VP Sales";"Manufacturing";"High Net Worth";"N";"Yes";"353 Stuart Trail";"4702";"QLD";"Australia";"3"
"499";"Dalli";"Baggally";"Male";"1961-03-15";"Budget/Accounting Analyst III";"Financial Services";"Affluent Customer";"N";"No";"9 Rowland Road";"2133";"NSW";"Australia";"10"
"500";"Lazar";"Crathern";"Male";"1992-04-11";"Recruiting Manager";"Retail";"Affluent Customer";"N";"Yes";"830 Summit Center";"3075";"Victoria";"Australia";"7"
